ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-SU4+StopWordRemoval+Stemming,32376,SUMMARY.TXT,0.40444,0.10988,0.17281,4

ROUGE-L+StopWordRemoval+Stemming,32134,SUMMARY.TXT,0.53488,0.28186,0.36918,3

ROUGE-1+StopWordRemoval+Stemming,32134,SUMMARY.TXT,0.69886,0.29250,0.41239,3

ROUGE-2+StopWordRemoval+Stemming,32134,SUMMARY.TXT,0.25572,0.09013,0.13328,3

ROUGE-SU4+StopWordRemoval+Stemming,32134,SUMMARY.TXT,0.38318,0.11821,0.18068,3

ROUGE-L+StopWordRemoval+Stemming,31165,SUMMARY.TXT,0.57795,0.29497,0.39059,3

ROUGE-1+StopWordRemoval+Stemming,31165,SUMMARY.TXT,0.69982,0.31856,0.43782,3

ROUGE-2+StopWordRemoval+Stemming,31165,SUMMARY.TXT,0.29526,0.11116,0.16151,3

ROUGE-SU4+StopWordRemoval+Stemming,31165,SUMMARY.TXT,0.43349,0.13429,0.20506,3

ROUGE-L+StopWordRemoval+Stemming,31604,SUMMARY.TXT,0.64501,0.18931,0.29271,3

ROUGE-1+StopWordRemoval+Stemming,31604,SUMMARY.TXT,0.79284,0.20957,0.33151,3

ROUGE-2+StopWordRemoval+Stemming,31604,SUMMARY.TXT,0.38811,0.07716,0.12873,3

ROUGE-SU4+StopWordRemoval+Stemming,31604,SUMMARY.TXT,0.51212,0.08621,0.14757,3

ROUGE-L+StopWordRemoval+Stemming,31846,SUMMARY.TXT,0.57123,0.29613,0.39005,3

ROUGE-1+StopWordRemoval+Stemming,31846,SUMMARY.TXT,0.63518,0.36696,0.46517,3

ROUGE-2+StopWordRemoval+Stemming,31846,SUMMARY.TXT,0.21893,0.09866,0.13602,3

ROUGE-SU4+StopWordRemoval+Stemming,31846,SUMMARY.TXT,0.36073,0.13247,0.19377,3

ROUGE-L+StopWordRemoval+Stemming,31969,SUMMARY.TXT,0.50892,0.24324,0.32915,3

ROUGE-1+StopWordRemoval+Stemming,31969,SUMMARY.TXT,0.63969,0.28427,0.39362,3

ROUGE-2+StopWordRemoval+Stemming,31969,SUMMARY.TXT,0.20761,0.08773,0.12334,3

ROUGE-SU4+StopWordRemoval+Stemming,31969,SUMMARY.TXT,0.33643,0.11993,0.17682,3

ROUGE-L+StopWordRemoval+Stemming,32936,SUMMARY.TXT,0.56833,0.30710,0.39874,4

ROUGE-1+StopWordRemoval+Stemming,32936,SUMMARY.TXT,0.64517,0.34508,0.44966,4

ROUGE-2+StopWordRemoval+Stemming,32936,SUMMARY.TXT,0.39059,0.14060,0.20676,4

ROUGE-SU4+StopWordRemoval+Stemming,32936,SUMMARY.TXT,0.45861,0.15883,0.23595,4

ROUGE-L+StopWordRemoval+Stemming,31843,SUMMARY.TXT,0.53859,0.24506,0.33685,3

ROUGE-1+StopWordRemoval+Stemming,31843,SUMMARY.TXT,0.64066,0.24331,0.35268,3

ROUGE-2+StopWordRemoval+Stemming,31843,SUMMARY.TXT,0.25947,0.08167,0.12423,3

ROUGE-SU4+StopWordRemoval+Stemming,31843,SUMMARY.TXT,0.39298,0.10336,0.16368,3

ROUGE-L+StopWordRemoval+Stemming,31601,SUMMARY.TXT,0.51008,0.22851,0.31562,4

ROUGE-1+StopWordRemoval+Stemming,31601,SUMMARY.TXT,0.60976,0.21758,0.32072,4

ROUGE-2+StopWordRemoval+Stemming,31601,SUMMARY.TXT,0.20558,0.06182,0.09506,4

ROUGE-SU4+StopWordRemoval+Stemming,31601,SUMMARY.TXT,0.33913,0.08385,0.13446,4

ROUGE-L+StopWordRemoval+Stemming,30874,SUMMARY.TXT,0.44907,0.19817,0.27499,5

ROUGE-1+StopWordRemoval+Stemming,30874,SUMMARY.TXT,0.60068,0.23154,0.33425,5

ROUGE-2+StopWordRemoval+Stemming,30874,SUMMARY.TXT,0.33055,0.06830,0.11321,5

ROUGE-SU4+StopWordRemoval+Stemming,30874,SUMMARY.TXT,0.41122,0.09182,0.15012,5

ROUGE-L+StopWordRemoval+Stemming,32139,SUMMARY.TXT,0.52212,0.31660,0.39418,3

ROUGE-1+StopWordRemoval+Stemming,32139,SUMMARY.TXT,0.56483,0.38770,0.45980,3

ROUGE-2+StopWordRemoval+Stemming,32139,SUMMARY.TXT,0.22637,0.13358,0.16802,3

ROUGE-SU4+StopWordRemoval+Stemming,32139,SUMMARY.TXT,0.34690,0.15999,0.21899,3

ROUGE-L+StopWordRemoval+Stemming,32810,SUMMARY.TXT,0.53066,0.31175,0.39276,4

ROUGE-1+StopWordRemoval+Stemming,32810,SUMMARY.TXT,0.60969,0.38743,0.47379,4

ROUGE-2+StopWordRemoval+Stemming,32810,SUMMARY.TXT,0.24575,0.11263,0.15447,4

ROUGE-SU4+StopWordRemoval+Stemming,32810,SUMMARY.TXT,0.37229,0.14505,0.20876,4

ROUGE-L+StopWordRemoval+Stemming,31844,SUMMARY.TXT,0.55809,0.22816,0.32391,3

ROUGE-1+StopWordRemoval+Stemming,31844,SUMMARY.TXT,0.68534,0.28495,0.40254,3

ROUGE-2+StopWordRemoval+Stemming,31844,SUMMARY.TXT,0.28333,0.09544,0.14278,3

ROUGE-SU4+StopWordRemoval+Stemming,31844,SUMMARY.TXT,0.42387,0.11704,0.18343,3

ROUGE-L+StopWordRemoval+Stemming,31828,SUMMARY.TXT,0.47607,0.28462,0.35626,3

ROUGE-1+StopWordRemoval+Stemming,31828,SUMMARY.TXT,0.52424,0.39089,0.44785,3

ROUGE-2+StopWordRemoval+Stemming,31828,SUMMARY.TXT,0.17944,0.11733,0.14189,3

ROUGE-SU4+StopWordRemoval+Stemming,31828,SUMMARY.TXT,0.29171,0.15895,0.20578,3

ROUGE-L+StopWordRemoval+Stemming,32482,SUMMARY.TXT,0.44981,0.19364,0.27073,3

ROUGE-1+StopWordRemoval+Stemming,32482,SUMMARY.TXT,0.60024,0.20828,0.30925,3

ROUGE-2+StopWordRemoval+Stemming,32482,SUMMARY.TXT,0.19332,0.05901,0.09042,3

ROUGE-SU4+StopWordRemoval+Stemming,32482,SUMMARY.TXT,0.29375,0.08784,0.13524,3

ROUGE-L+StopWordRemoval+Stemming,31271,SUMMARY.TXT,0.73085,0.30566,0.43104,3

ROUGE-1+StopWordRemoval+Stemming,31271,SUMMARY.TXT,0.83282,0.27553,0.41407,3

ROUGE-2+StopWordRemoval+Stemming,31271,SUMMARY.TXT,0.54112,0.13191,0.21212,3

ROUGE-SU4+StopWordRemoval+Stemming,31271,SUMMARY.TXT,0.62486,0.14141,0.23063,3

ROUGE-L+StopWordRemoval+Stemming,32480,SUMMARY.TXT,0.49037,0.17922,0.26251,4

ROUGE-1+StopWordRemoval+Stemming,32480,SUMMARY.TXT,0.64756,0.21800,0.32619,4

ROUGE-2+StopWordRemoval+Stemming,32480,SUMMARY.TXT,0.24184,0.06405,0.10127,4

ROUGE-SU4+StopWordRemoval+Stemming,32480,SUMMARY.TXT,0.37731,0.08584,0.13986,4

ROUGE-L+StopWordRemoval+Stemming,31399,SUMMARY.TXT,0.54107,0.26126,0.35237,3

ROUGE-1+StopWordRemoval+Stemming,31399,SUMMARY.TXT,0.60574,0.32684,0.42458,3

ROUGE-2+StopWordRemoval+Stemming,31399,SUMMARY.TXT,0.42088,0.12823,0.19658,3

ROUGE-SU4+StopWordRemoval+Stemming,31399,SUMMARY.TXT,0.47947,0.15649,0.23596,3

ROUGE-L+StopWordRemoval+Stemming,31036,SUMMARY.TXT,0.46055,0.32532,0.38130,3

ROUGE-1+StopWordRemoval+Stemming,31036,SUMMARY.TXT,0.52544,0.44721,0.48318,3

ROUGE-2+StopWordRemoval+Stemming,31036,SUMMARY.TXT,0.17768,0.11331,0.13838,3

ROUGE-SU4+StopWordRemoval+Stemming,31036,SUMMARY.TXT,0.31223,0.16304,0.21422,3

ROUGE-L+StopWordRemoval+Stemming,31277,SUMMARY.TXT,0.46269,0.27999,0.34886,3

ROUGE-1+StopWordRemoval+Stemming,31277,SUMMARY.TXT,0.58351,0.29570,0.39250,3

ROUGE-2+StopWordRemoval+Stemming,31277,SUMMARY.TXT,0.19442,0.07776,0.11109,3

ROUGE-SU4+StopWordRemoval+Stemming,31277,SUMMARY.TXT,0.32941,0.11042,0.16539,3

ROUGE-L+StopWordRemoval+Stemming,32248,SUMMARY.TXT,0.42057,0.07441,0.12645,3

ROUGE-1+StopWordRemoval+Stemming,32248,SUMMARY.TXT,0.46292,0.10471,0.17079,3

ROUGE-2+StopWordRemoval+Stemming,32248,SUMMARY.TXT,0.30093,0.05753,0.09659,3

ROUGE-SU4+StopWordRemoval+Stemming,32248,SUMMARY.TXT,0.36107,0.06357,0.10810,3

ROUGE-L+StopWordRemoval+Stemming,31038,SUMMARY.TXT,0.76670,0.26125,0.38971,4

ROUGE-1+StopWordRemoval+Stemming,31038,SUMMARY.TXT,0.82776,0.19519,0.31589,4

ROUGE-2+StopWordRemoval+Stemming,31038,SUMMARY.TXT,0.63904,0.09547,0.16612,4

ROUGE-SU4+StopWordRemoval+Stemming,31038,SUMMARY.TXT,0.70043,0.10298,0.17957,4

ROUGE-L+StopWordRemoval+Stemming,30982,SUMMARY.TXT,0.66858,0.28736,0.40196,3

ROUGE-1+StopWordRemoval+Stemming,30982,SUMMARY.TXT,0.79642,0.27870,0.41291,3

ROUGE-2+StopWordRemoval+Stemming,30982,SUMMARY.TXT,0.47258,0.14091,0.21708,3

ROUGE-SU4+StopWordRemoval+Stemming,30982,SUMMARY.TXT,0.58047,0.15381,0.24318,3

ROUGE-L+StopWordRemoval+Stemming,31037,SUMMARY.TXT,0.54399,0.25657,0.34869,4

ROUGE-1+StopWordRemoval+Stemming,31037,SUMMARY.TXT,0.68633,0.25000,0.36650,4

ROUGE-2+StopWordRemoval+Stemming,31037,SUMMARY.TXT,0.33937,0.10007,0.15456,4

ROUGE-SU4+StopWordRemoval+Stemming,31037,SUMMARY.TXT,0.45285,0.11448,0.18275,4

ROUGE-L+StopWordRemoval+Stemming,32004,SUMMARY.TXT,0.63204,0.23666,0.34438,4

ROUGE-1+StopWordRemoval+Stemming,32004,SUMMARY.TXT,0.74257,0.27578,0.40219,4

ROUGE-2+StopWordRemoval+Stemming,32004,SUMMARY.TXT,0.44069,0.12142,0.19038,4

ROUGE-SU4+StopWordRemoval+Stemming,32004,SUMMARY.TXT,0.53298,0.12896,0.20767,4

ROUGE-L+StopWordRemoval+Stemming,31274,SUMMARY.TXT,0.56672,0.28525,0.37949,3

ROUGE-1+StopWordRemoval+Stemming,31274,SUMMARY.TXT,0.71760,0.24850,0.36916,3

ROUGE-2+StopWordRemoval+Stemming,31274,SUMMARY.TXT,0.31222,0.09374,0.14419,3

ROUGE-SU4+StopWordRemoval+Stemming,31274,SUMMARY.TXT,0.43066,0.11463,0.18106,3

ROUGE-L+StopWordRemoval+Stemming,31031,SUMMARY.TXT,0.47672,0.24567,0.32424,5

ROUGE-1+StopWordRemoval+Stemming,31031,SUMMARY.TXT,0.57359,0.35568,0.43909,5

ROUGE-2+StopWordRemoval+Stemming,31031,SUMMARY.TXT,0.21218,0.10389,0.13948,5

ROUGE-SU4+StopWordRemoval+Stemming,31031,SUMMARY.TXT,0.33218,0.14040,0.19738,5

ROUGE-L+StopWordRemoval+Stemming,31034,SUMMARY.TXT,0.54567,0.34342,0.42154,3

ROUGE-1+StopWordRemoval+Stemming,31034,SUMMARY.TXT,0.62235,0.38966,0.47925,3

ROUGE-2+StopWordRemoval+Stemming,31034,SUMMARY.TXT,0.28708,0.15307,0.19967,3

ROUGE-SU4+StopWordRemoval+Stemming,31034,SUMMARY.TXT,0.38367,0.17499,0.24036,3

ROUGE-L+StopWordRemoval+Stemming,31033,SUMMARY.TXT,0.52880,0.32104,0.39953,3

ROUGE-1+StopWordRemoval+Stemming,31033,SUMMARY.TXT,0.52364,0.40273,0.45530,3

ROUGE-2+StopWordRemoval+Stemming,31033,SUMMARY.TXT,0.23090,0.11660,0.15495,3

ROUGE-SU4+StopWordRemoval+Stemming,31033,SUMMARY.TXT,0.34520,0.15150,0.21058,3

ROUGE-L+StopWordRemoval+Stemming,32926,SUMMARY.TXT,0.68201,0.24090,0.35604,3

ROUGE-1+StopWordRemoval+Stemming,32926,SUMMARY.TXT,0.75520,0.19137,0.30536,3

ROUGE-2+StopWordRemoval+Stemming,32926,SUMMARY.TXT,0.47269,0.06548,0.11503,3

ROUGE-SU4+StopWordRemoval+Stemming,32926,SUMMARY.TXT,0.57139,0.07464,0.13203,3

ROUGE-L+StopWordRemoval+Stemming,31959,SUMMARY.TXT,0.59951,0.26247,0.36510,4

ROUGE-1+StopWordRemoval+Stemming,31959,SUMMARY.TXT,0.73592,0.23557,0.35690,4

ROUGE-2+StopWordRemoval+Stemming,31959,SUMMARY.TXT,0.36395,0.09053,0.14499,4

ROUGE-SU4+StopWordRemoval+Stemming,31959,SUMMARY.TXT,0.47151,0.10091,0.16624,4

ROUGE-L+StopWordRemoval+Stemming,31831,SUMMARY.TXT,0.45999,0.29699,0.36094,4

ROUGE-1+StopWordRemoval+Stemming,31831,SUMMARY.TXT,0.63038,0.26661,0.37473,4

ROUGE-2+StopWordRemoval+Stemming,31831,SUMMARY.TXT,0.27167,0.08823,0.13320,4

ROUGE-SU4+StopWordRemoval+Stemming,31831,SUMMARY.TXT,0.37151,0.10950,0.16915,4

ROUGE-L+StopWordRemoval+Stemming,30866,SUMMARY.TXT,0.51994,0.21394,0.30315,4

ROUGE-1+StopWordRemoval+Stemming,30866,SUMMARY.TXT,0.58785,0.28558,0.38441,4

ROUGE-2+StopWordRemoval+Stemming,30866,SUMMARY.TXT,0.25417,0.08326,0.12544,4

ROUGE-SU4+StopWordRemoval+Stemming,30866,SUMMARY.TXT,0.38079,0.11389,0.17534,4

ROUGE-L+StopWordRemoval+Stemming,31834,SUMMARY.TXT,0.55947,0.23618,0.33215,3

ROUGE-1+StopWordRemoval+Stemming,31834,SUMMARY.TXT,0.69206,0.25534,0.37304,3

ROUGE-2+StopWordRemoval+Stemming,31834,SUMMARY.TXT,0.22188,0.06176,0.09662,3

ROUGE-SU4+StopWordRemoval+Stemming,31834,SUMMARY.TXT,0.39798,0.08940,0.14600,3

ROUGE-L+StopWordRemoval+Stemming,31955,SUMMARY.TXT,0.60614,0.30073,0.40201,3

ROUGE-1+StopWordRemoval+Stemming,31955,SUMMARY.TXT,0.75603,0.21290,0.33224,3

ROUGE-2+StopWordRemoval+Stemming,31955,SUMMARY.TXT,0.32111,0.06652,0.11021,3

ROUGE-SU4+StopWordRemoval+Stemming,31955,SUMMARY.TXT,0.47534,0.08337,0.14186,3

ROUGE-L+StopWordRemoval+Stemming,32129,SUMMARY.TXT,0.49035,0.24898,0.33026,4

ROUGE-1+StopWordRemoval+Stemming,32129,SUMMARY.TXT,0.47777,0.37103,0.41769,4

ROUGE-2+StopWordRemoval+Stemming,32129,SUMMARY.TXT,0.16941,0.09447,0.12130,4

ROUGE-SU4+StopWordRemoval+Stemming,32129,SUMMARY.TXT,0.30695,0.13715,0.18959,4

ROUGE-L+StopWordRemoval+Stemming,31939,SUMMARY.TXT,0.62872,0.43362,0.51325,3

ROUGE-1+StopWordRemoval+Stemming,31939,SUMMARY.TXT,0.68942,0.39962,0.50597,3

ROUGE-2+StopWordRemoval+Stemming,31939,SUMMARY.TXT,0.48642,0.17930,0.26202,3

ROUGE-SU4+StopWordRemoval+Stemming,31939,SUMMARY.TXT,0.57025,0.18648,0.28106,3

ROUGE-L+StopWordRemoval+Stemming,30849,SUMMARY.TXT,0.54386,0.26360,0.35510,4

ROUGE-1+StopWordRemoval+Stemming,30849,SUMMARY.TXT,0.68797,0.29914,0.41697,4

ROUGE-2+StopWordRemoval+Stemming,30849,SUMMARY.TXT,0.29249,0.09909,0.14803,4

ROUGE-SU4+StopWordRemoval+Stemming,30849,SUMMARY.TXT,0.41914,0.12165,0.18857,4

ROUGE-L+StopWordRemoval+Stemming,31817,SUMMARY.TXT,0.52248,0.22215,0.31175,4

ROUGE-1+StopWordRemoval+Stemming,31817,SUMMARY.TXT,0.66366,0.23445,0.34649,4

ROUGE-2+StopWordRemoval+Stemming,31817,SUMMARY.TXT,0.29156,0.07667,0.12141,4

ROUGE-SU4+StopWordRemoval+Stemming,31817,SUMMARY.TXT,0.41328,0.09668,0.15670,4

ROUGE-L+StopWordRemoval+Stemming,31938,SUMMARY.TXT,0.53634,0.25894,0.34926,3

ROUGE-1+StopWordRemoval+Stemming,31938,SUMMARY.TXT,0.70254,0.26833,0.38833,3

ROUGE-2+StopWordRemoval+Stemming,31938,SUMMARY.TXT,0.26645,0.08027,0.12337,3

ROUGE-SU4+StopWordRemoval+Stemming,31938,SUMMARY.TXT,0.41777,0.10585,0.16890,3

ROUGE-L+StopWordRemoval+Stemming,31260,SUMMARY.TXT,0.46914,0.19081,0.27129,3

ROUGE-1+StopWordRemoval+Stemming,31260,SUMMARY.TXT,0.66429,0.22128,0.33197,3

ROUGE-2+StopWordRemoval+Stemming,31260,SUMMARY.TXT,0.22696,0.06588,0.10211,3

ROUGE-SU4+StopWordRemoval+Stemming,31260,SUMMARY.TXT,0.36887,0.09204,0.14732,3

ROUGE-L+StopWordRemoval+Stemming,31146,SUMMARY.TXT,0.47246,0.25484,0.33110,3

ROUGE-1+StopWordRemoval+Stemming,31146,SUMMARY.TXT,0.61508,0.22143,0.32563,3

ROUGE-2+StopWordRemoval+Stemming,31146,SUMMARY.TXT,0.24413,0.06308,0.10026,3

ROUGE-SU4+StopWordRemoval+Stemming,31146,SUMMARY.TXT,0.36362,0.08616,0.13930,3

ROUGE-L+StopWordRemoval+Stemming,32599,SUMMARY.TXT,0.60958,0.27086,0.37506,5

ROUGE-1+StopWordRemoval+Stemming,32599,SUMMARY.TXT,0.73875,0.30356,0.43031,5

ROUGE-2+StopWordRemoval+Stemming,32599,SUMMARY.TXT,0.35011,0.10573,0.16242,5

ROUGE-SU4+StopWordRemoval+Stemming,32599,SUMMARY.TXT,0.48207,0.12015,0.19236,5

ROUGE-L+StopWordRemoval+Stemming,32236,SUMMARY.TXT,0.70238,0.27629,0.39658,3

ROUGE-1+StopWordRemoval+Stemming,32236,SUMMARY.TXT,0.81391,0.17251,0.28468,3

ROUGE-2+StopWordRemoval+Stemming,32236,SUMMARY.TXT,0.57612,0.09341,0.16076,3

ROUGE-SU4+StopWordRemoval+Stemming,32236,SUMMARY.TXT,0.63286,0.10221,0.17599,3

ROUGE-L+StopWordRemoval+Stemming,32116,SUMMARY.TXT,0.46625,0.19480,0.27479,3

ROUGE-1+StopWordRemoval+Stemming,32116,SUMMARY.TXT,0.62142,0.25465,0.36126,3

ROUGE-2+StopWordRemoval+Stemming,32116,SUMMARY.TXT,0.21679,0.05993,0.09390,3

ROUGE-SU4+StopWordRemoval+Stemming,32116,SUMMARY.TXT,0.32007,0.09289,0.14399,3

ROUGE-L+StopWordRemoval+Stemming,32113,SUMMARY.TXT,0.46894,0.30781,0.37167,4

ROUGE-1+StopWordRemoval+Stemming,32113,SUMMARY.TXT,0.57650,0.32442,0.41519,4

ROUGE-2+StopWordRemoval+Stemming,32113,SUMMARY.TXT,0.20740,0.10033,0.13523,4

ROUGE-SU4+StopWordRemoval+Stemming,32113,SUMMARY.TXT,0.32872,0.13153,0.18788,4

ROUGE-L+StopWordRemoval+Stemming,32597,SUMMARY.TXT,0.60477,0.15201,0.24295,4

ROUGE-1+StopWordRemoval+Stemming,32597,SUMMARY.TXT,0.76422,0.14267,0.24045,4

ROUGE-2+StopWordRemoval+Stemming,32597,SUMMARY.TXT,0.39258,0.05350,0.09416,4

ROUGE-SU4+StopWordRemoval+Stemming,32597,SUMMARY.TXT,0.52023,0.05772,0.10392,4

ROUGE-L+StopWordRemoval+Stemming,32355,SUMMARY.TXT,0.48970,0.24495,0.32655,3

ROUGE-1+StopWordRemoval+Stemming,32355,SUMMARY.TXT,0.62385,0.32585,0.42810,3

ROUGE-2+StopWordRemoval+Stemming,32355,SUMMARY.TXT,0.21476,0.09073,0.12757,3

ROUGE-SU4+StopWordRemoval+Stemming,32355,SUMMARY.TXT,0.32449,0.13041,0.18604,3

ROUGE-L+StopWordRemoval+Stemming,31940,SUMMARY.TXT,0.52502,0.17143,0.25847,4

ROUGE-1+StopWordRemoval+Stemming,31940,SUMMARY.TXT,0.64355,0.23086,0.33981,4

ROUGE-2+StopWordRemoval+Stemming,31940,SUMMARY.TXT,0.22982,0.05757,0.09207,4

ROUGE-SU4+StopWordRemoval+Stemming,31940,SUMMARY.TXT,0.36878,0.08506,0.13823,4

ROUGE-L+StopWordRemoval+Stemming,30850,SUMMARY.TXT,0.47213,0.31939,0.38102,3

ROUGE-1+StopWordRemoval+Stemming,30850,SUMMARY.TXT,0.54459,0.41548,0.47135,3

ROUGE-2+StopWordRemoval+Stemming,30850,SUMMARY.TXT,0.14249,0.08855,0.10923,3

ROUGE-SU4+StopWordRemoval+Stemming,30850,SUMMARY.TXT,0.28408,0.14302,0.19025,3

ROUGE-L+StopWordRemoval+Stemming,31026,SUMMARY.TXT,0.55160,0.30145,0.38985,3

ROUGE-1+StopWordRemoval+Stemming,31026,SUMMARY.TXT,0.60521,0.39790,0.48013,3

ROUGE-2+StopWordRemoval+Stemming,31026,SUMMARY.TXT,0.24017,0.11936,0.15947,3

ROUGE-SU4+StopWordRemoval+Stemming,31026,SUMMARY.TXT,0.36986,0.15880,0.22220,3

ROUGE-L+StopWordRemoval+Stemming,31383,SUMMARY.TXT,0.42531,0.23635,0.30385,4

ROUGE-1+StopWordRemoval+Stemming,31383,SUMMARY.TXT,0.60231,0.27598,0.37852,4

ROUGE-2+StopWordRemoval+Stemming,31383,SUMMARY.TXT,0.20934,0.09205,0.12788,4

ROUGE-SU4+StopWordRemoval+Stemming,31383,SUMMARY.TXT,0.36241,0.11413,0.17360,4

ROUGE-L+StopWordRemoval+Stemming,31023,SUMMARY.TXT,0.48845,0.26069,0.33994,3

ROUGE-1+StopWordRemoval+Stemming,31023,SUMMARY.TXT,0.58472,0.37546,0.45729,3

ROUGE-2+StopWordRemoval+Stemming,31023,SUMMARY.TXT,0.24664,0.13844,0.17734,3

ROUGE-SU4+StopWordRemoval+Stemming,31023,SUMMARY.TXT,0.33503,0.17135,0.22673,3

ROUGE-L+StopWordRemoval+Stemming,31265,SUMMARY.TXT,0.58748,0.24617,0.34696,4

ROUGE-1+StopWordRemoval+Stemming,31265,SUMMARY.TXT,0.72703,0.08527,0.15264,4

ROUGE-2+StopWordRemoval+Stemming,31265,SUMMARY.TXT,0.35504,0.03142,0.05773,4

ROUGE-SU4+StopWordRemoval+Stemming,31265,SUMMARY.TXT,0.46937,0.03732,0.06914,4

ROUGE-L+StopWordRemoval+Stemming,31022,SUMMARY.TXT,0.41397,0.35325,0.38121,3

ROUGE-1+StopWordRemoval+Stemming,31022,SUMMARY.TXT,0.52651,0.47224,0.49790,3

ROUGE-2+StopWordRemoval+Stemming,31022,SUMMARY.TXT,0.17368,0.13934,0.15462,3

ROUGE-SU4+StopWordRemoval+Stemming,31022,SUMMARY.TXT,0.28259,0.19600,0.23146,3

ROUGE-L+StopWordRemoval+Stemming,30856,SUMMARY.TXT,0.41380,0.31067,0.35489,3

ROUGE-1+StopWordRemoval+Stemming,30856,SUMMARY.TXT,0.46761,0.31484,0.37631,3

ROUGE-2+StopWordRemoval+Stemming,30856,SUMMARY.TXT,0.13546,0.07011,0.09240,3

ROUGE-SU4+StopWordRemoval+Stemming,30856,SUMMARY.TXT,0.24295,0.11927,0.16000,3

ROUGE-L+StopWordRemoval+Stemming,31824,SUMMARY.TXT,0.55914,0.23568,0.33160,3

ROUGE-1+StopWordRemoval+Stemming,31824,SUMMARY.TXT,0.70457,0.15315,0.25161,3

ROUGE-2+StopWordRemoval+Stemming,31824,SUMMARY.TXT,0.30748,0.04707,0.08164,3

ROUGE-SU4+StopWordRemoval+Stemming,31824,SUMMARY.TXT,0.44082,0.06178,0.10837,3

ROUGE-L+StopWordRemoval+Stemming,31948,SUMMARY.TXT,0.47510,0.24721,0.32521,3

ROUGE-1+StopWordRemoval+Stemming,31948,SUMMARY.TXT,0.57128,0.15010,0.23773,3

ROUGE-2+StopWordRemoval+Stemming,31948,SUMMARY.TXT,0.17158,0.03526,0.05849,3

ROUGE-SU4+StopWordRemoval+Stemming,31948,SUMMARY.TXT,0.31171,0.05499,0.09349,3

ROUGE-L+StopWordRemoval+Stemming,30858,SUMMARY.TXT,0.62460,0.29486,0.40060,4

ROUGE-1+StopWordRemoval+Stemming,30858,SUMMARY.TXT,0.68828,0.29103,0.40908,4

ROUGE-2+StopWordRemoval+Stemming,30858,SUMMARY.TXT,0.38084,0.12520,0.18845,4

ROUGE-SU4+StopWordRemoval+Stemming,30858,SUMMARY.TXT,0.48959,0.14195,0.22009,4

ROUGE-L+StopWordRemoval+Stemming,31705,SUMMARY.TXT,0.63960,0.21143,0.31781,4

ROUGE-1+StopWordRemoval+Stemming,31705,SUMMARY.TXT,0.78465,0.15151,0.25398,4

ROUGE-2+StopWordRemoval+Stemming,31705,SUMMARY.TXT,0.39953,0.05171,0.09157,4

ROUGE-SU4+StopWordRemoval+Stemming,31705,SUMMARY.TXT,0.54250,0.05907,0.10653,4

ROUGE-L+StopWordRemoval+Stemming,31942,SUMMARY.TXT,0.51985,0.27555,0.36018,3

ROUGE-1+StopWordRemoval+Stemming,31942,SUMMARY.TXT,0.69813,0.13367,0.22438,3

ROUGE-2+StopWordRemoval+Stemming,31942,SUMMARY.TXT,0.30536,0.05455,0.09256,3

ROUGE-SU4+StopWordRemoval+Stemming,31942,SUMMARY.TXT,0.40423,0.06564,0.11295,3

ROUGE-L+StopWordRemoval+Stemming,30852,SUMMARY.TXT,0.48262,0.24950,0.32895,3

ROUGE-1+StopWordRemoval+Stemming,30852,SUMMARY.TXT,0.56768,0.21969,0.31678,3

ROUGE-2+StopWordRemoval+Stemming,30852,SUMMARY.TXT,0.25291,0.07638,0.11733,3

ROUGE-SU4+StopWordRemoval+Stemming,30852,SUMMARY.TXT,0.35519,0.09725,0.15269,3

ROUGE-L+StopWordRemoval+Stemming,32359,SUMMARY.TXT,0.67029,0.20850,0.31806,3

ROUGE-1+StopWordRemoval+Stemming,32359,SUMMARY.TXT,0.78089,0.20964,0.33055,3

ROUGE-2+StopWordRemoval+Stemming,32359,SUMMARY.TXT,0.47415,0.07601,0.13101,3

ROUGE-SU4+StopWordRemoval+Stemming,32359,SUMMARY.TXT,0.55858,0.08825,0.15242,3

ROUGE-L+StopWordRemoval+Stemming,30855,SUMMARY.TXT,0.46222,0.32675,0.38285,3

ROUGE-1+StopWordRemoval+Stemming,30855,SUMMARY.TXT,0.56088,0.42679,0.48473,3

ROUGE-2+StopWordRemoval+Stemming,30855,SUMMARY.TXT,0.19069,0.12099,0.14804,3

ROUGE-SU4+StopWordRemoval+Stemming,30855,SUMMARY.TXT,0.30405,0.16706,0.21564,3

ROUGE-L+StopWordRemoval+Stemming,30854,SUMMARY.TXT,0.50120,0.22219,0.30789,4

ROUGE-1+StopWordRemoval+Stemming,30854,SUMMARY.TXT,0.62867,0.26151,0.36937,4

