ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L+StopWordRemoval+Stemming,30838,SUMMARY.TXT,0.48761,0.20101,0.28467,3

ROUGE-1+StopWordRemoval+Stemming,30838,SUMMARY.TXT,0.67651,0.16868,0.27003,3

ROUGE-2+StopWordRemoval+Stemming,30838,SUMMARY.TXT,0.19902,0.04123,0.06831,3

ROUGE-SU4+StopWordRemoval+Stemming,30838,SUMMARY.TXT,0.36035,0.06112,0.10451,3

ROUGE-L+StopWordRemoval+Stemming,31492,SUMMARY.TXT,0.62610,0.22962,0.33601,4

ROUGE-1+StopWordRemoval+Stemming,31492,SUMMARY.TXT,0.79085,0.24456,0.37359,4

ROUGE-2+StopWordRemoval+Stemming,31492,SUMMARY.TXT,0.40935,0.09439,0.15341,4

ROUGE-SU4+StopWordRemoval+Stemming,31492,SUMMARY.TXT,0.53765,0.11437,0.18861,4

ROUGE-L+StopWordRemoval+Stemming,31013,SUMMARY.TXT,0.59522,0.22736,0.32904,3

ROUGE-1+StopWordRemoval+Stemming,31013,SUMMARY.TXT,0.63600,0.27696,0.38588,3

ROUGE-2+StopWordRemoval+Stemming,31013,SUMMARY.TXT,0.25853,0.08817,0.13150,3

ROUGE-SU4+StopWordRemoval+Stemming,31013,SUMMARY.TXT,0.38722,0.10992,0.17123,3

ROUGE-L+StopWordRemoval+Stemming,32223,SUMMARY.TXT,0.55511,0.33315,0.41640,3

ROUGE-1+StopWordRemoval+Stemming,32223,SUMMARY.TXT,0.68203,0.24933,0.36517,3

ROUGE-2+StopWordRemoval+Stemming,32223,SUMMARY.TXT,0.27043,0.08501,0.12935,3

ROUGE-SU4+StopWordRemoval+Stemming,32223,SUMMARY.TXT,0.40462,0.10417,0.16569,3

ROUGE-L+StopWordRemoval+Stemming,32345,SUMMARY.TXT,0.46118,0.19955,0.27856,4

ROUGE-1+StopWordRemoval+Stemming,32345,SUMMARY.TXT,0.63642,0.24953,0.35850,4

ROUGE-2+StopWordRemoval+Stemming,32345,SUMMARY.TXT,0.18530,0.05597,0.08597,4

ROUGE-SU4+StopWordRemoval+Stemming,32345,SUMMARY.TXT,0.33743,0.08637,0.13754,4

ROUGE-L+StopWordRemoval+Stemming,30960,SUMMARY.TXT,0.57276,0.28612,0.38161,3

ROUGE-1+StopWordRemoval+Stemming,30960,SUMMARY.TXT,0.70641,0.30420,0.42527,3

ROUGE-2+StopWordRemoval+Stemming,30960,SUMMARY.TXT,0.26493,0.09734,0.14237,3

ROUGE-SU4+StopWordRemoval+Stemming,30960,SUMMARY.TXT,0.41109,0.12541,0.19219,3

ROUGE-L+StopWordRemoval+Stemming,31015,SUMMARY.TXT,0.59691,0.27465,0.37620,4

ROUGE-1+StopWordRemoval+Stemming,31015,SUMMARY.TXT,0.73377,0.31449,0.44028,4

ROUGE-2+StopWordRemoval+Stemming,31015,SUMMARY.TXT,0.38312,0.13793,0.20283,4

ROUGE-SU4+StopWordRemoval+Stemming,31015,SUMMARY.TXT,0.50361,0.16016,0.24303,4

ROUGE-L+StopWordRemoval+Stemming,32343,SUMMARY.TXT,0.63623,0.24329,0.35199,4

ROUGE-1+StopWordRemoval+Stemming,32343,SUMMARY.TXT,0.79100,0.18497,0.29983,4

ROUGE-2+StopWordRemoval+Stemming,32343,SUMMARY.TXT,0.44760,0.07903,0.13435,4

ROUGE-SU4+StopWordRemoval+Stemming,32343,SUMMARY.TXT,0.56692,0.08349,0.14555,4

ROUGE-L+StopWordRemoval+Stemming,31012,SUMMARY.TXT,0.58837,0.19259,0.29019,3

ROUGE-1+StopWordRemoval+Stemming,31012,SUMMARY.TXT,0.66632,0.21267,0.32243,3

ROUGE-2+StopWordRemoval+Stemming,31012,SUMMARY.TXT,0.28290,0.07804,0.12233,3

ROUGE-SU4+StopWordRemoval+Stemming,31012,SUMMARY.TXT,0.41981,0.09642,0.15682,3

ROUGE-L+StopWordRemoval+Stemming,32340,SUMMARY.TXT,0.47752,0.31680,0.38090,3

ROUGE-1+StopWordRemoval+Stemming,32340,SUMMARY.TXT,0.54956,0.29728,0.38584,3

ROUGE-2+StopWordRemoval+Stemming,32340,SUMMARY.TXT,0.16294,0.07477,0.10250,3

ROUGE-SU4+StopWordRemoval+Stemming,32340,SUMMARY.TXT,0.29621,0.11027,0.16072,3

ROUGE-L+StopWordRemoval+Stemming,31254,SUMMARY.TXT,0.50203,0.28067,0.36004,4

ROUGE-1+StopWordRemoval+Stemming,31254,SUMMARY.TXT,0.63371,0.36608,0.46408,4

ROUGE-2+StopWordRemoval+Stemming,31254,SUMMARY.TXT,0.25757,0.12091,0.16457,4

ROUGE-SU4+StopWordRemoval+Stemming,31254,SUMMARY.TXT,0.38133,0.15305,0.21843,4

ROUGE-L+StopWordRemoval+Stemming,32583,SUMMARY.TXT,0.42285,0.25814,0.32058,3

ROUGE-1+StopWordRemoval+Stemming,32583,SUMMARY.TXT,0.56033,0.35960,0.43807,3

ROUGE-2+StopWordRemoval+Stemming,32583,SUMMARY.TXT,0.20195,0.13734,0.16349,3

ROUGE-SU4+StopWordRemoval+Stemming,32583,SUMMARY.TXT,0.31003,0.17133,0.22070,3

ROUGE-L+StopWordRemoval+Stemming,32220,SUMMARY.TXT,0.56045,0.26747,0.36212,3

ROUGE-1+StopWordRemoval+Stemming,32220,SUMMARY.TXT,0.65294,0.26041,0.37232,3

ROUGE-2+StopWordRemoval+Stemming,32220,SUMMARY.TXT,0.30363,0.06910,0.11258,3

ROUGE-SU4+StopWordRemoval+Stemming,32220,SUMMARY.TXT,0.41801,0.09646,0.15674,3

ROUGE-L+StopWordRemoval+Stemming,30967,SUMMARY.TXT,0.61198,0.22874,0.33301,3

ROUGE-1+StopWordRemoval+Stemming,30967,SUMMARY.TXT,0.72162,0.21085,0.32635,3

ROUGE-2+StopWordRemoval+Stemming,30967,SUMMARY.TXT,0.31978,0.07404,0.12024,3

ROUGE-SU4+StopWordRemoval+Stemming,30967,SUMMARY.TXT,0.45240,0.09786,0.16091,3

ROUGE-L+StopWordRemoval+Stemming,30966,SUMMARY.TXT,0.55741,0.33018,0.41470,3

ROUGE-1+StopWordRemoval+Stemming,30966,SUMMARY.TXT,0.66318,0.37407,0.47833,3

ROUGE-2+StopWordRemoval+Stemming,30966,SUMMARY.TXT,0.36480,0.19871,0.25728,3

ROUGE-SU4+StopWordRemoval+Stemming,30966,SUMMARY.TXT,0.44485,0.21926,0.29374,3

ROUGE-L+StopWordRemoval+Stemming,30968,SUMMARY.TXT,0.57123,0.20122,0.29761,3

ROUGE-1+StopWordRemoval+Stemming,30968,SUMMARY.TXT,0.70773,0.23359,0.35125,3

ROUGE-2+StopWordRemoval+Stemming,30968,SUMMARY.TXT,0.28234,0.07079,0.11320,3

ROUGE-SU4+StopWordRemoval+Stemming,30968,SUMMARY.TXT,0.44123,0.09151,0.15159,3

ROUGE-L+StopWordRemoval+Stemming,32229,SUMMARY.TXT,0.64917,0.22202,0.33088,4

ROUGE-1+StopWordRemoval+Stemming,32229,SUMMARY.TXT,0.80480,0.14635,0.24767,4

ROUGE-2+StopWordRemoval+Stemming,32229,SUMMARY.TXT,0.50822,0.06957,0.12239,4

ROUGE-SU4+StopWordRemoval+Stemming,32229,SUMMARY.TXT,0.59788,0.07504,0.13334,4

ROUGE-L+StopWordRemoval+Stemming,30841,SUMMARY.TXT,0.58422,0.24110,0.34134,4

ROUGE-1+StopWordRemoval+Stemming,30841,SUMMARY.TXT,0.62919,0.21041,0.31536,4

ROUGE-2+StopWordRemoval+Stemming,30841,SUMMARY.TXT,0.24527,0.06091,0.09758,4

ROUGE-SU4+StopWordRemoval+Stemming,30841,SUMMARY.TXT,0.37910,0.07846,0.13002,4

ROUGE-L+StopWordRemoval+Stemming,30962,SUMMARY.TXT,0.61300,0.26597,0.37098,3

ROUGE-1+StopWordRemoval+Stemming,30962,SUMMARY.TXT,0.69805,0.24675,0.36462,3

ROUGE-2+StopWordRemoval+Stemming,30962,SUMMARY.TXT,0.32641,0.11226,0.16707,3

ROUGE-SU4+StopWordRemoval+Stemming,30962,SUMMARY.TXT,0.48130,0.11666,0.18780,3

ROUGE-L+StopWordRemoval+Stemming,30965,SUMMARY.TXT,0.58238,0.26977,0.36874,5

ROUGE-1+StopWordRemoval+Stemming,30965,SUMMARY.TXT,0.70753,0.22760,0.34441,5

ROUGE-2+StopWordRemoval+Stemming,30965,SUMMARY.TXT,0.28581,0.06791,0.10975,5

ROUGE-SU4+StopWordRemoval+Stemming,30965,SUMMARY.TXT,0.44215,0.08948,0.14884,5

ROUGE-L+StopWordRemoval+Stemming,32349,SUMMARY.TXT,0.56894,0.20052,0.29653,4

ROUGE-1+StopWordRemoval+Stemming,32349,SUMMARY.TXT,0.73095,0.19855,0.31227,4

ROUGE-2+StopWordRemoval+Stemming,32349,SUMMARY.TXT,0.31422,0.06168,0.10312,4

ROUGE-SU4+StopWordRemoval+Stemming,32349,SUMMARY.TXT,0.45827,0.08142,0.13828,4

ROUGE-L+StopWordRemoval+Stemming,31811,SUMMARY.TXT,0.59558,0.23324,0.33520,4

ROUGE-1+StopWordRemoval+Stemming,31811,SUMMARY.TXT,0.74463,0.19257,0.30600,4

ROUGE-2+StopWordRemoval+Stemming,31811,SUMMARY.TXT,0.38652,0.08222,0.13559,4

ROUGE-SU4+StopWordRemoval+Stemming,31811,SUMMARY.TXT,0.50254,0.08577,0.14653,4

ROUGE-L+StopWordRemoval+Stemming,32107,SUMMARY.TXT,0.52644,0.31818,0.39664,3

ROUGE-1+StopWordRemoval+Stemming,32107,SUMMARY.TXT,0.62045,0.21287,0.31699,3

ROUGE-2+StopWordRemoval+Stemming,32107,SUMMARY.TXT,0.26949,0.07370,0.11574,3

ROUGE-SU4+StopWordRemoval+Stemming,32107,SUMMARY.TXT,0.39986,0.08793,0.14416,3

ROUGE-L+StopWordRemoval+Stemming,30948,SUMMARY.TXT,0.55861,0.15089,0.23760,4

ROUGE-1+StopWordRemoval+Stemming,30948,SUMMARY.TXT,0.68637,0.07619,0.13716,4

ROUGE-2+StopWordRemoval+Stemming,30948,SUMMARY.TXT,0.32044,0.02590,0.04793,4

ROUGE-SU4+StopWordRemoval+Stemming,30948,SUMMARY.TXT,0.43101,0.03099,0.05782,4

ROUGE-L+StopWordRemoval+Stemming,31005,SUMMARY.TXT,0.54982,0.25301,0.34655,5

ROUGE-1+StopWordRemoval+Stemming,31005,SUMMARY.TXT,0.70826,0.22572,0.34234,5

ROUGE-2+StopWordRemoval+Stemming,31005,SUMMARY.TXT,0.31809,0.07447,0.12069,5

ROUGE-SU4+StopWordRemoval+Stemming,31005,SUMMARY.TXT,0.44083,0.09361,0.15443,5

ROUGE-L+StopWordRemoval+Stemming,32333,SUMMARY.TXT,0.74023,0.15622,0.25799,3

ROUGE-1+StopWordRemoval+Stemming,32333,SUMMARY.TXT,0.86311,0.11985,0.21047,3

ROUGE-2+StopWordRemoval+Stemming,32333,SUMMARY.TXT,0.50736,0.05125,0.09309,3

ROUGE-SU4+StopWordRemoval+Stemming,32333,SUMMARY.TXT,0.62772,0.05396,0.09937,3

ROUGE-L+StopWordRemoval+Stemming,30950,SUMMARY.TXT,0.64712,0.21722,0.32527,3

ROUGE-1+StopWordRemoval+Stemming,30950,SUMMARY.TXT,0.78510,0.16817,0.27701,3

ROUGE-2+StopWordRemoval+Stemming,30950,SUMMARY.TXT,0.43808,0.07372,0.12620,3

ROUGE-SU4+StopWordRemoval+Stemming,30950,SUMMARY.TXT,0.53360,0.08478,0.14631,3

ROUGE-L+StopWordRemoval+Stemming,32452,SUMMARY.TXT,0.62817,0.27298,0.38058,4

ROUGE-1+StopWordRemoval+Stemming,32452,SUMMARY.TXT,0.76256,0.14866,0.24881,4

ROUGE-2+StopWordRemoval+Stemming,32452,SUMMARY.TXT,0.39833,0.05766,0.10074,4

ROUGE-SU4+StopWordRemoval+Stemming,32452,SUMMARY.TXT,0.51173,0.06766,0.11951,4

ROUGE-L+StopWordRemoval+Stemming,31242,SUMMARY.TXT,0.57431,0.26008,0.35802,3

ROUGE-1+StopWordRemoval+Stemming,31242,SUMMARY.TXT,0.73597,0.17567,0.28363,3

ROUGE-2+StopWordRemoval+Stemming,31242,SUMMARY.TXT,0.35034,0.07073,0.11769,3

ROUGE-SU4+StopWordRemoval+Stemming,31242,SUMMARY.TXT,0.48896,0.08868,0.15012,3

ROUGE-L+StopWordRemoval+Stemming,32693,SUMMARY.TXT,0.58329,0.22638,0.32616,5

ROUGE-1+StopWordRemoval+Stemming,32693,SUMMARY.TXT,0.71005,0.20037,0.31254,5

ROUGE-2+StopWordRemoval+Stemming,32693,SUMMARY.TXT,0.31461,0.05865,0.09887,5

ROUGE-SU4+StopWordRemoval+Stemming,32693,SUMMARY.TXT,0.45091,0.07583,0.12982,5

ROUGE-L+StopWordRemoval+Stemming,31484,SUMMARY.TXT,0.57741,0.19464,0.29114,4

ROUGE-1+StopWordRemoval+Stemming,31484,SUMMARY.TXT,0.61980,0.29620,0.40084,4

ROUGE-2+StopWordRemoval+Stemming,31484,SUMMARY.TXT,0.17958,0.06608,0.09661,4

ROUGE-SU4+StopWordRemoval+Stemming,31484,SUMMARY.TXT,0.34887,0.10598,0.16258,4

ROUGE-L+StopWordRemoval+Stemming,31926,SUMMARY.TXT,0.51326,0.30431,0.38208,4

ROUGE-1+StopWordRemoval+Stemming,31926,SUMMARY.TXT,0.64804,0.28902,0.39975,4

ROUGE-2+StopWordRemoval+Stemming,31926,SUMMARY.TXT,0.26925,0.09978,0.14560,4

ROUGE-SU4+StopWordRemoval+Stemming,31926,SUMMARY.TXT,0.39524,0.12504,0.18998,4

ROUGE-L+StopWordRemoval+Stemming,31007,SUMMARY.TXT,0.59486,0.34058,0.43316,3

ROUGE-1+StopWordRemoval+Stemming,31007,SUMMARY.TXT,0.68315,0.40329,0.50718,3

ROUGE-2+StopWordRemoval+Stemming,31007,SUMMARY.TXT,0.36526,0.16564,0.22792,3

ROUGE-SU4+StopWordRemoval+Stemming,31007,SUMMARY.TXT,0.45789,0.19025,0.26881,3

ROUGE-L+StopWordRemoval+Stemming,30952,SUMMARY.TXT,0.62980,0.20776,0.31244,4

ROUGE-1+StopWordRemoval+Stemming,30952,SUMMARY.TXT,0.73056,0.16294,0.26645,4

ROUGE-2+StopWordRemoval+Stemming,30952,SUMMARY.TXT,0.34859,0.06876,0.11486,4

ROUGE-SU4+StopWordRemoval+Stemming,30952,SUMMARY.TXT,0.47249,0.07697,0.13238,4

ROUGE-L+StopWordRemoval+Stemming,30830,SUMMARY.TXT,0.54505,0.18852,0.28015,4

ROUGE-1+StopWordRemoval+Stemming,30830,SUMMARY.TXT,0.71250,0.20838,0.32246,4

ROUGE-2+StopWordRemoval+Stemming,30830,SUMMARY.TXT,0.29449,0.06946,0.11240,4

ROUGE-SU4+StopWordRemoval+Stemming,30830,SUMMARY.TXT,0.42610,0.08860,0.14670,4

ROUGE-L+StopWordRemoval+Stemming,31127,SUMMARY.TXT,0.53848,0.20081,0.29253,3

ROUGE-1+StopWordRemoval+Stemming,31127,SUMMARY.TXT,0.69996,0.16128,0.26215,3

ROUGE-2+StopWordRemoval+Stemming,31127,SUMMARY.TXT,0.27141,0.05619,0.09311,3

ROUGE-SU4+StopWordRemoval+Stemming,31127,SUMMARY.TXT,0.41020,0.07066,0.12055,3

ROUGE-L+StopWordRemoval+Stemming,30954,SUMMARY.TXT,0.56239,0.20953,0.30532,3

ROUGE-1+StopWordRemoval+Stemming,30954,SUMMARY.TXT,0.69641,0.13437,0.22528,3

ROUGE-2+StopWordRemoval+Stemming,30954,SUMMARY.TXT,0.24886,0.04095,0.07033,3

ROUGE-SU4+StopWordRemoval+Stemming,30954,SUMMARY.TXT,0.40289,0.05209,0.09225,3

ROUGE-L+StopWordRemoval+Stemming,32217,SUMMARY.TXT,0.75014,0.20282,0.31931,4

ROUGE-1+StopWordRemoval+Stemming,32217,SUMMARY.TXT,0.84639,0.11563,0.20346,4

ROUGE-2+StopWordRemoval+Stemming,32217,SUMMARY.TXT,0.51024,0.04763,0.08713,4

ROUGE-SU4+StopWordRemoval+Stemming,32217,SUMMARY.TXT,0.63545,0.04914,0.09122,4

ROUGE-L+StopWordRemoval+Stemming,31008,SUMMARY.TXT,0.44998,0.25311,0.32399,3

ROUGE-1+StopWordRemoval+Stemming,31008,SUMMARY.TXT,0.55090,0.30233,0.39041,3

ROUGE-2+StopWordRemoval+Stemming,31008,SUMMARY.TXT,0.15283,0.07679,0.10222,3

ROUGE-SU4+StopWordRemoval+Stemming,31008,SUMMARY.TXT,0.28312,0.12020,0.16876,3

